title,summary,link,cluster
حکایت آنهایی که از کرونـا کره می‌گیرند لاغری مجازی با متخصص خیالی ,یک کارشناس می گوید طرف رفته و برای خودش به اسم مربی صفحه اینستاگرام درست کرده درحالی که به عنوان یک فرد عادی باشگاه می‌آید و تمرین می‌کند الان هم متأسفانه به خاطر شرایطی که در آن هستیم و تعطیلی باشگاه‌ها، تعداد این قبیل افراد بیشتر شده چون افراد سوءاستفاده‌گر همیشه فرصت‌ها را خوب می‌شناسند ,https://www.hamshahrionline.ir/news/501731/حکایت-آنهایی-که-از-کرونا-کره-می-گیرند-لاغری-مجازی-با-متخصص,5
عکس روز نوای عشق جوانان تهرانی در تالار حافظ ,جوانان تهرانی از هر قشر و طبقه این روزها در تالار حافظ بنیاد رودکی، پشت چرخ‌های دوزندگی نشسته‌اند و ماسک و گان و دیگر وسایل پرسنل بیمارستانی را تولید می‌کنند نوای چرخ‌های خیاطی و خنده و نشاط این جوانان هر اهریمنی حتی کرونا را شکست خواهد داد این نوای عشق و کرامت انسانی است ,https://www.hamshahrionline.ir/news/502043/عکس-روز-نوای-عشق-جوانان-تهرانی-در-تالار-حافظ,5
کنسرت آنلاین کیوان ساکت و وحید تاج در تالار وحدت ,در تالار وحدت برای دومین اجرای آنلاین این بار کیوان ساکت و وحید تاج با همراهی گروه وزیری به روی صحنه می‌روند ,https://www.hamshahrionline.ir/news/502022/کنسرت-آنلاین-کیوان-ساکت-و-وحید-تاج-در-تالار-وحدت,5
هنرمند ایرانی سال پیش تصویر کرونا را به چین برد ,تصویر امروزی کرونا همان چیزی است که تارا بهبهانی سال پیش در چین به نمایش گذاشت ,https://www.hamshahrionline.ir/news/501982/هنرمند-ایرانی-۸-سال-پیش-تصویر-کرونا-را-به-چین-برد,5
کامران جمالی درگذشت ,کامران جمالی، شاعر، نویسنده و مترجم در سن ۶۸سالگی درگذشت ,https://www.hamshahrionline.ir/news/501995/کامران-جمالی-درگذشت,4
جایگاه میراث فرهنگی در مدیریت بحران ,یکی از پراهمیت‌ترین واژگان شناخته‌شده برای صدرنشینی در گستره تغییر و تحولات جهان امروز، واژه بحران است ,https://www.hamshahrionline.ir/news/501476/جایگاه-میراث-فرهنگی-در-مدیریت-بحران,5
فیلم همخوانی قاری ایرانی با خواننده تازه مسلمان شده آمریکایی ,همخوانی قاری ایرانی با جنیفر گروت، خواننده و مدل آمریکایی که به تازگی مسلمان شده و به قرائت قرآن روی آورده است ,https://www.hamshahrionline.ir/news/501787/فیلم-همخوانی-قاری-ایرانی-با-خواننده-تازه-مسلمان-شده-آمریکایی,5
درباره کتابی که اگر نخواندید عمرتان بر فناست ,نوشتار زیر یادداشتی است درباره یکی از مهمترین کتابهایی که برای مطالعه در این روزهای سودا زده می‌توان پیشنهاد کرد ,https://www.hamshahrionline.ir/news/500929/درباره-کتابی-که-اگر-نخواندید-عمرتان-بر-فناست,5
سوءتفاهم چاوشی و دوستانش مناقشه‌ای که خواننده پاپ با انتشار شعرهایی به نام خود برانگیخت ,موضوع انتشار شعرهایی که نام محسن چاوشی، خواننده پاپ را به عنوان شاعر پای خود دارند، بسیاری را به واکنش واداشت در میان کسانی که به این شعر ‌ در هر سطحی از موضع‌گیری انتقادی نقد دارند، بیشترین سهم از آن کسانی است که خود یا شاعرند و بی‌واسطه با جهان شعر سرو کار دارند یا به واسطه کارهایی که در حوزه ادبیات انتقادی انجام می‌‎دهند، با این هنر محشورند ,https://www.hamshahrionline.ir/news/500848/سوءتفاهم-چاوشی-و-دوستانش-مناقشه-ای-که-خواننده-پاپ-با-انتشار,5
ببینید اثر بنکسی در قرنطینه ,بنکسی هنرمند گرافیتی بریتانیایی در صفحه اینستاگرامش تصاویری از آخرین اثرش منتشر کرد ,https://www.hamshahrionline.ir/news/501721/ببینید-اثر-بنکسی-در-قرنطینه,5
عکس نخستین گروه موسیقی دانش‌آموزی در ایران ,دسته موزیک مدرسه دارالفنون را در تصویر می‌بینید که در سمت چپ آن، شکرا خان سرهنگ ایستاده است زمان برداشتن عکس احتمالا حدود سال هـ ش است استفاده از سازهای ضربی و بادی مختلف توسط دانش‌آموزان که در تصویر مشاهده می‌شود، در نوع خود جالب و دیدنی است ,https://www.hamshahrionline.ir/news/501737/عکس-نخستین-گروه-موسیقی-دانش-آموزی-در-ایران,5
عکس لایو اینستاگرامی رضا صادقی با خواننده لس آنجلسی ,رضا صادقی دیشب با کامران و هومن دو خواننده لس آنجلسی به صورت لایو در اینستاگرام صحبت کرد ,https://www.hamshahrionline.ir/news/501672/عکس-لایو-اینستاگرامی-رضا-صادقی-با-۲-خواننده-لس-آنجلسی,3
کرونا نفس مهد موسیقی جهان را گرفت ,مقامات اتریش از روز سه‌شنبه محدودیت‌ها را با بازگشایی فروشگاه‌ها کمتر کردند، ‌اما از سرگیری زندگی فرهنگی این کشور همچنان در ابهام قرار دارد ,https://www.hamshahrionline.ir/news/501606/کرونا-نفس-مهد-موسیقی-جهان-را-گرفت,5
نماز جمعه فروردین هم برگزار نمی‌شود ,شورای سیاست‌گذاری ائمه جمعه کشور طی اطلاعیه شماره خود از عدم برگزاری نماز جمعه عبادی سیاسی فروردین در تهران و مراکز استان‌ها خبر داد ,https://www.hamshahrionline.ir/news/501678/نماز-جمعه-۲۹-فروردین-هم-برگزار-نمی-شود,5
تقدیر از نقاش چهره سردار سلیمانی در گردهمایی فرماندهان بسیج قوه قضاییه ,مراسم تقدیر از مهران رحمانی، نقاش تاکستانی برنامه عصر جدید با حضور فرماندهان و اعضای بسیج قوه قضاییه در سالن اجتماعات دیوان عالی کشور برگزار شد ,https://www.hamshahrionline.ir/news/501661/تقدیر-از-نقاش-چهره-سردار-سلیمانی-در-گردهمایی-فرماندهان-بسیج-قوه,3
آغاز به کار نگارخانه‌های هنرهای تجسمی ,دبیرکل هنرهای تجسمی وزارت فرهنگ و ارشاد اسلامی اعلام کرد با توجه به ابلاغ ستاد ملی مبارزه با کرونا برای اجرای طرح فاصله‌گذاری هوشمند و حمایت از فعالیت نگارخانه‌ها با اولویت صیانت از سلامت کارکنان، هنرمندان و بازدیدکنندگان، این واحدهای صنفی می‌توانند درصورت تمایل به بازگشایی، فعالیت‌های خود را از اول اردیبهشت آغاز کنند ,https://www.hamshahrionline.ir/news/501602/آغاز-به-کار-نگارخانه-های-هنرهای-تجسمی,5
بشنوید این نواهای ایرانی برنده‌ی موزیک جهانی شدند ,در رقابت‌های جشنواره‌ی موزیک جهانی عبدالحسین مختاباد طلا گرفت، احمد میرمعصومی نقره، حامد حافظی و شاهین یوسف‌زمانی هم برنده‌ی مدال برنز شدند ,https://www.hamshahrionline.ir/news/501297/بشنوید-این-نواهای-ایرانی-برنده-ی-موزیک-جهانی-۲۰۲۰-شدند,5
پیشنهادهای استودیو میازاکی برای در خانه ماندن روح جنگلی، قلعه معلق و ,تماشای انیمه‌ خوب ژاپنی می‌تواند راهی برای غلبه بر بی‌حوصلگی ناشی از کاهش چشم‌گیر ارتباطات اجتماعی باشد؛ چیزی که به خاطر شیوع کرونا و توصیه به در خانه ماندن، بسیاری گرفتار آن هستند ,https://www.hamshahrionline.ir/news/501289/پیشنهادهای-استودیو-میازاکی-برای-در-خانه-ماندن-روح-جنگلی-قلعه,5
